"fecha","mes","anio","servicio","tipo_pago","afluencia"
2022-04-21,"Abril",2022,"S/Metro","boleto",40668
2022-04-21,"Abril",2022,"S/Metro","prepago",1190
2022-04-21,"Abril",2022,"S/Metro","gratuidad",9431
2022-04-22,"Abril",2022,"S/Metro","boleto",40379
2022-04-22,"Abril",2022,"S/Metro","prepago",623
2022-04-22,"Abril",2022,"S/Metro","gratuidad",9355
2022-04-23,"Abril",2022,"S/Metro","boleto",35315
2022-04-23,"Abril",2022,"S/Metro","prepago",210
2022-04-23,"Abril",2022,"S/Metro","gratuidad",8181
2022-04-24,"Abril",2022,"S/Metro","boleto",24534
2022-04-24,"Abril",2022,"S/Metro","prepago",149
2022-04-24,"Abril",2022,"S/Metro","gratuidad",5688
2022-04-25,"Abril",2022,"S/Metro","boleto",45234
2022-04-25,"Abril",2022,"S/Metro","prepago",713
2022-04-25,"Abril",2022,"S/Metro","gratuidad",10490
2022-04-26,"Abril",2022,"S/Metro","boleto",46210
2022-04-26,"Abril",2022,"S/Metro","prepago",890
2022-04-26,"Abril",2022,"S/Metro","gratuidad",10730
2022-04-27,"Abril",2022,"S/Metro","boleto",45172
2022-04-27,"Abril",2022,"S/Metro","prepago",673
2022-04-27,"Abril",2022,"S/Metro","gratuidad",10471
2022-04-28,"Abril",2022,"S/Metro","boleto",47403
2022-04-28,"Abril",2022,"S/Metro","prepago",582
2022-04-28,"Abril",2022,"S/Metro","gratuidad",10991
2022-04-29,"Abril",2022,"S/Metro","boleto",47857
2022-04-29,"Abril",2022,"S/Metro","prepago",891
2022-04-29,"Abril",2022,"S/Metro","gratuidad",11093
2022-04-30,"Abril",2022,"S/Metro","boleto",36839
2022-04-30,"Abril",2022,"S/Metro","prepago",217
2022-04-30,"Abril",2022,"S/Metro","gratuidad",8536
2022-05-01,"Mayo",2022,"Sevicios Temporales","boleto",3589
2022-05-01,"Mayo",2022,"Sevicios Temporales","prepago",96
2022-05-01,"Mayo",2022,"Sevicios Temporales","gratuidad",933
2022-05-02,"Mayo",2022,"Sevicios Temporales","boleto",10029
2022-05-02,"Mayo",2022,"Sevicios Temporales","prepago",443
2022-05-02,"Mayo",2022,"Sevicios Temporales","gratuidad",2609
2022-05-03,"Mayo",2022,"Sevicios Temporales","boleto",9577
2022-05-03,"Mayo",2022,"Sevicios Temporales","prepago",301
2022-05-03,"Mayo",2022,"Sevicios Temporales","gratuidad",2489
2022-05-04,"Mayo",2022,"Sevicios Temporales","boleto",10680
2022-05-04,"Mayo",2022,"Sevicios Temporales","prepago",369
2022-05-04,"Mayo",2022,"Sevicios Temporales","gratuidad",2778
2022-05-05,"Mayo",2022,"Sevicios Temporales","boleto",9624
2022-05-05,"Mayo",2022,"Sevicios Temporales","prepago",339
2022-05-05,"Mayo",2022,"Sevicios Temporales","gratuidad",2503
2022-05-06,"Mayo",2022,"Sevicios Temporales","boleto",11489
2022-05-06,"Mayo",2022,"Sevicios Temporales","prepago",296
2022-05-06,"Mayo",2022,"Sevicios Temporales","gratuidad",2985
2022-05-07,"Mayo",2022,"Sevicios Temporales","boleto",5984
2022-05-07,"Mayo",2022,"Sevicios Temporales","prepago",66
2022-05-07,"Mayo",2022,"Sevicios Temporales","gratuidad",1554
2022-05-08,"Mayo",2022,"Sevicios Temporales","boleto",452
2022-05-08,"Mayo",2022,"Sevicios Temporales","prepago",14
2022-05-08,"Mayo",2022,"Sevicios Temporales","gratuidad",117
2022-05-09,"Mayo",2022,"Sevicios Temporales","boleto",1477
2022-05-09,"Mayo",2022,"Sevicios Temporales","prepago",21
2022-05-09,"Mayo",2022,"Sevicios Temporales","gratuidad",383
2022-05-10,"Mayo",2022,"Sevicios Temporales","boleto",1162
2022-05-10,"Mayo",2022,"Sevicios Temporales","prepago",NA
2022-05-10,"Mayo",2022,"Sevicios Temporales","gratuidad",301
2022-05-11,"Mayo",2022,"Sevicios Temporales","boleto",1067
2022-05-11,"Mayo",2022,"Sevicios Temporales","prepago",9
2022-05-11,"Mayo",2022,"Sevicios Temporales","gratuidad",277
2022-05-12,"Mayo",2022,"Sevicios Temporales","boleto",1223
2022-05-12,"Mayo",2022,"Sevicios Temporales","prepago",13
2022-05-12,"Mayo",2022,"Sevicios Temporales","gratuidad",317
2022-05-13,"Mayo",2022,"Sevicios Temporales","boleto",1409
2022-05-13,"Mayo",2022,"Sevicios Temporales","prepago",19
2022-05-13,"Mayo",2022,"Sevicios Temporales","gratuidad",366
2022-05-14,"Mayo",2022,"Sevicios Temporales","boleto",1054
2022-05-14,"Mayo",2022,"Sevicios Temporales","prepago",25
2022-05-14,"Mayo",2022,"Sevicios Temporales","gratuidad",274
2022-05-15,"Mayo",2022,"Sevicios Temporales","boleto",785
2022-05-15,"Mayo",2022,"Sevicios Temporales","prepago",1
2022-05-15,"Mayo",2022,"Sevicios Temporales","gratuidad",204
2022-05-16,"Mayo",2022,"Sevicios Temporales","boleto",1125
2022-05-16,"Mayo",2022,"Sevicios Temporales","prepago",11
2022-05-16,"Mayo",2022,"Sevicios Temporales","gratuidad",292
2022-05-17,"Mayo",2022,"Sevicios Temporales","boleto",1285
2022-05-17,"Mayo",2022,"Sevicios Temporales","prepago",7
2022-05-17,"Mayo",2022,"Sevicios Temporales","gratuidad",335
2022-05-18,"Mayo",2022,"Sevicios Temporales","boleto",1347
2022-05-18,"Mayo",2022,"Sevicios Temporales","prepago",21
2022-05-18,"Mayo",2022,"Sevicios Temporales","gratuidad",350
2022-05-19,"Mayo",2022,"Sevicios Temporales","boleto",1423
2022-05-19,"Mayo",2022,"Sevicios Temporales","prepago",28
2022-05-19,"Mayo",2022,"Sevicios Temporales","gratuidad",369
2022-05-20,"Mayo",2022,"Sevicios Temporales","boleto",1364
2022-05-20,"Mayo",2022,"Sevicios Temporales","prepago",25
2022-05-20,"Mayo",2022,"Sevicios Temporales","gratuidad",354
2022-05-21,"Mayo",2022,"Sevicios Temporales","boleto",991
2022-05-21,"Mayo",2022,"Sevicios Temporales","prepago",31
2022-05-21,"Mayo",2022,"Sevicios Temporales","gratuidad",257
2022-05-22,"Mayo",2022,"Sevicios Temporales","boleto",712
2022-05-22,"Mayo",2022,"Sevicios Temporales","prepago",6
2022-05-22,"Mayo",2022,"Sevicios Temporales","gratuidad",185
2022-05-23,"Mayo",2022,"Sevicios Temporales","boleto",1456
2022-05-23,"Mayo",2022,"Sevicios Temporales","prepago",14
2022-05-23,"Mayo",2022,"Sevicios Temporales","gratuidad",379
2022-05-24,"Mayo",2022,"Sevicios Temporales","boleto",1572
2022-05-24,"Mayo",2022,"Sevicios Temporales","prepago",25
2022-05-24,"Mayo",2022,"Sevicios Temporales","gratuidad",409
2022-05-25,"Mayo",2022,"Sevicios Temporales","boleto",1256
2022-05-25,"Mayo",2022,"Sevicios Temporales","prepago",20
2022-05-25,"Mayo",2022,"Sevicios Temporales","gratuidad",327
2022-05-26,"Mayo",2022,"Sevicios Temporales","boleto",1075
2022-05-26,"Mayo",2022,"Sevicios Temporales","prepago",19
2022-05-26,"Mayo",2022,"Sevicios Temporales","gratuidad",279
2022-05-27,"Mayo",2022,"Sevicios Temporales","boleto",1439
2022-05-27,"Mayo",2022,"Sevicios Temporales","prepago",22
2022-05-27,"Mayo",2022,"Sevicios Temporales","gratuidad",377
2022-05-28,"Mayo",2022,"Sevicios Temporales","boleto",957
2022-05-28,"Mayo",2022,"Sevicios Temporales","prepago",25
2022-05-28,"Mayo",2022,"Sevicios Temporales","gratuidad",250
2022-05-29,"Mayo",2022,"Sevicios Temporales","boleto",NA
2022-05-29,"Mayo",2022,"Sevicios Temporales","prepago",NA
2022-05-29,"Mayo",2022,"Sevicios Temporales","gratuidad",0
2022-05-30,"Mayo",2022,"Sevicios Temporales","boleto",NA
2022-05-30,"Mayo",2022,"Sevicios Temporales","prepago",19
2022-05-30,"Mayo",2022,"Sevicios Temporales","gratuidad",1
2022-05-31,"Mayo",2022,"Sevicios Temporales","boleto",NA
2022-05-31,"Mayo",2022,"Sevicios Temporales","prepago",16
2022-05-31,"Mayo",2022,"Sevicios Temporales","gratuidad",0
2022-05-01,"Mayo",2022,"Atenea","boleto",2855
2022-05-01,"Mayo",2022,"Atenea","prepago",NA
2022-05-01,"Mayo",2022,"Atenea","gratuidad",742
2022-05-02,"Mayo",2022,"Atenea","boleto",14278
2022-05-02,"Mayo",2022,"Atenea","prepago",17
2022-05-02,"Mayo",2022,"Atenea","gratuidad",3707
2022-05-03,"Mayo",2022,"Atenea","boleto",14410
2022-05-03,"Mayo",2022,"Atenea","prepago",17
2022-05-03,"Mayo",2022,"Atenea","gratuidad",3741
2022-05-04,"Mayo",2022,"Atenea","boleto",14402
2022-05-04,"Mayo",2022,"Atenea","prepago",32
2022-05-04,"Mayo",2022,"Atenea","gratuidad",3742
2022-05-05,"Mayo",2022,"Atenea","boleto",12476
2022-05-05,"Mayo",2022,"Atenea","prepago",2
2022-05-05,"Mayo",2022,"Atenea","gratuidad",3239
2022-05-06,"Mayo",2022,"Atenea","boleto",15176
2022-05-06,"Mayo",2022,"Atenea","prepago",30
2022-05-06,"Mayo",2022,"Atenea","gratuidad",3942
2022-05-07,"Mayo",2022,"Atenea","boleto",5302
2022-05-07,"Mayo",2022,"Atenea","prepago",6
2022-05-07,"Mayo",2022,"Atenea","gratuidad",1376
2022-05-08,"Mayo",2022,"Atenea","boleto",2871
2022-05-08,"Mayo",2022,"Atenea","prepago",NA
2022-05-08,"Mayo",2022,"Atenea","gratuidad",745
2022-05-09,"Mayo",2022,"Atenea","boleto",16342
2022-05-09,"Mayo",2022,"Atenea","prepago",13
2022-05-09,"Mayo",2022,"Atenea","gratuidad",4245
2022-05-10,"Mayo",2022,"Atenea","boleto",10553
2022-05-10,"Mayo",2022,"Atenea","prepago",24
2022-05-10,"Mayo",2022,"Atenea","gratuidad",2740
2022-05-11,"Mayo",2022,"Atenea","boleto",10507
2022-05-11,"Mayo",2022,"Atenea","prepago",NA
2022-05-11,"Mayo",2022,"Atenea","gratuidad",2727
2022-05-12,"Mayo",2022,"Atenea","boleto",12205
2022-05-12,"Mayo",2022,"Atenea","prepago",16
2022-05-12,"Mayo",2022,"Atenea","gratuidad",3169
2022-05-13,"Mayo",2022,"Atenea","boleto",13279
2022-05-13,"Mayo",2022,"Atenea","prepago",15
2022-05-13,"Mayo",2022,"Atenea","gratuidad",3447
2022-05-14,"Mayo",2022,"Atenea","boleto",4490
2022-05-14,"Mayo",2022,"Atenea","prepago",NA
2022-05-14,"Mayo",2022,"Atenea","gratuidad",1166
2022-05-15,"Mayo",2022,"Atenea","boleto",2639
2022-05-15,"Mayo",2022,"Atenea","prepago",NA
2022-05-15,"Mayo",2022,"Atenea","gratuidad",685
2022-05-16,"Mayo",2022,"Atenea","boleto",11653
2022-05-16,"Mayo",2022,"Atenea","prepago",42
2022-05-16,"Mayo",2022,"Atenea","gratuidad",3025
2022-05-17,"Mayo",2022,"Atenea","boleto",14415
2022-05-17,"Mayo",2022,"Atenea","prepago",24
2022-05-17,"Mayo",2022,"Atenea","gratuidad",3743
2022-05-18,"Mayo",2022,"Atenea","boleto",12308
2022-05-18,"Mayo",2022,"Atenea","prepago",3
2022-05-18,"Mayo",2022,"Atenea","gratuidad",3195
2022-05-19,"Mayo",2022,"Atenea","boleto",16032
2022-05-19,"Mayo",2022,"Atenea","prepago",16
2022-05-19,"Mayo",2022,"Atenea","gratuidad",4162
2022-05-20,"Mayo",2022,"Atenea","boleto",14296
2022-05-20,"Mayo",2022,"Atenea","prepago",1
2022-05-20,"Mayo",2022,"Atenea","gratuidad",3711
2022-05-21,"Mayo",2022,"Atenea","boleto",4916
2022-05-21,"Mayo",2022,"Atenea","prepago",NA
2022-05-21,"Mayo",2022,"Atenea","gratuidad",1276
2022-05-22,"Mayo",2022,"Atenea","boleto",3066
2022-05-22,"Mayo",2022,"Atenea","prepago",NA
2022-05-22,"Mayo",2022,"Atenea","gratuidad",795
2022-05-23,"Mayo",2022,"Atenea","boleto",14872
2022-05-23,"Mayo",2022,"Atenea","prepago",4
2022-05-23,"Mayo",2022,"Atenea","gratuidad",3861
2022-05-24,"Mayo",2022,"Atenea","boleto",16389
2022-05-24,"Mayo",2022,"Atenea","prepago",41
2022-05-24,"Mayo",2022,"Atenea","gratuidad",4255
2022-05-25,"Mayo",2022,"Atenea","boleto",15355
2022-05-25,"Mayo",2022,"Atenea","prepago",14
2022-05-25,"Mayo",2022,"Atenea","gratuidad",3989
2022-05-26,"Mayo",2022,"Atenea","boleto",16248
2022-05-26,"Mayo",2022,"Atenea","prepago",44
2022-05-26,"Mayo",2022,"Atenea","gratuidad",4218
2022-05-27,"Mayo",2022,"Atenea","boleto",15181
2022-05-27,"Mayo",2022,"Atenea","prepago",69
2022-05-27,"Mayo",2022,"Atenea","gratuidad",3944
2022-05-28,"Mayo",2022,"Atenea","boleto",5109
2022-05-28,"Mayo",2022,"Atenea","prepago",NA
2022-05-28,"Mayo",2022,"Atenea","gratuidad",1327
2022-05-29,"Mayo",2022,"Atenea","boleto",3193
2022-05-29,"Mayo",2022,"Atenea","prepago",NA
2022-05-29,"Mayo",2022,"Atenea","gratuidad",827
2022-05-30,"Mayo",2022,"Atenea","boleto",16569
2022-05-30,"Mayo",2022,"Atenea","prepago",71
2022-05-30,"Mayo",2022,"Atenea","gratuidad",4302
2022-05-31,"Mayo",2022,"Atenea","boleto",20564
2022-05-31,"Mayo",2022,"Atenea","prepago",39
2022-05-31,"Mayo",2022,"Atenea","gratuidad",5339
2022-05-01,"Mayo",2022,"Ecoatenea","boleto",1168
2022-05-01,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-01,"Mayo",2022,"Ecoatenea","gratuidad",303
2022-05-02,"Mayo",2022,"Ecoatenea","boleto",861
2022-05-02,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-02,"Mayo",2022,"Ecoatenea","gratuidad",224
2022-05-03,"Mayo",2022,"Ecoatenea","boleto",1221
2022-05-03,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-03,"Mayo",2022,"Ecoatenea","gratuidad",317
2022-05-04,"Mayo",2022,"Ecoatenea","boleto",1066
2022-05-04,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-04,"Mayo",2022,"Ecoatenea","gratuidad",277
2022-05-05,"Mayo",2022,"Ecoatenea","boleto",858
2022-05-05,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-05,"Mayo",2022,"Ecoatenea","gratuidad",223
2022-05-06,"Mayo",2022,"Ecoatenea","boleto",758
2022-05-06,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-06,"Mayo",2022,"Ecoatenea","gratuidad",197
2022-05-07,"Mayo",2022,"Ecoatenea","boleto",450
2022-05-07,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-07,"Mayo",2022,"Ecoatenea","gratuidad",117
2022-05-08,"Mayo",2022,"Ecoatenea","boleto",319
2022-05-08,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-08,"Mayo",2022,"Ecoatenea","gratuidad",83
2022-05-09,"Mayo",2022,"Ecoatenea","boleto",927
2022-05-09,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-09,"Mayo",2022,"Ecoatenea","gratuidad",241
2022-05-10,"Mayo",2022,"Ecoatenea","boleto",827
2022-05-10,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-10,"Mayo",2022,"Ecoatenea","gratuidad",215
2022-05-11,"Mayo",2022,"Ecoatenea","boleto",855
2022-05-11,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-11,"Mayo",2022,"Ecoatenea","gratuidad",222
2022-05-12,"Mayo",2022,"Ecoatenea","boleto",397
2022-05-12,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-12,"Mayo",2022,"Ecoatenea","gratuidad",103
2022-05-13,"Mayo",2022,"Ecoatenea","boleto",1032
2022-05-13,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-13,"Mayo",2022,"Ecoatenea","gratuidad",268
2022-05-14,"Mayo",2022,"Ecoatenea","boleto",523
2022-05-14,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-14,"Mayo",2022,"Ecoatenea","gratuidad",136
2022-05-15,"Mayo",2022,"Ecoatenea","boleto",448
2022-05-15,"Mayo",2022,"Ecoatenea","prepago",NA
2022-05-15,"Mayo",2022,"Ecoatenea","gratuidad",116
2022-05-16,"Mayo",2022,"Ecoatenea","boleto",759
2022-05-16,"Mayo",2022,"Ecoatenea","prepago",91
2022-05-16,"Mayo",2022,"Ecoatenea","gratuidad",199
2022-05-17,"Mayo",2022,"Ecoatenea","boleto",613
2022-05-17,"Mayo",2022,"Ecoatenea","prepago",78
2022-05-17,"Mayo",2022,"Ecoatenea","gratuidad",159
2022-05-18,"Mayo",2022,"Ecoatenea","boleto",804
2022-05-18,"Mayo",2022,"Ecoatenea","prepago",90
2022-05-18,"Mayo",2022,"Ecoatenea","gratuidad",209
2022-05-19,"Mayo",2022,"Ecoatenea","boleto",680
2022-05-19,"Mayo",2022,"Ecoatenea","prepago",99
2022-05-19,"Mayo",2022,"Ecoatenea","gratuidad",178
2022-05-20,"Mayo",2022,"Ecoatenea","boleto",480
2022-05-20,"Mayo",2022,"Ecoatenea","prepago",66
2022-05-20,"Mayo",2022,"Ecoatenea","gratuidad",126
2022-05-21,"Mayo",2022,"Ecoatenea","boleto",715
2022-05-21,"Mayo",2022,"Ecoatenea","prepago",79
2022-05-21,"Mayo",2022,"Ecoatenea","gratuidad",187
2022-05-22,"Mayo",2022,"Ecoatenea","boleto",270
2022-05-22,"Mayo",2022,"Ecoatenea","prepago",20
2022-05-22,"Mayo",2022,"Ecoatenea","gratuidad",70
2022-05-23,"Mayo",2022,"Ecoatenea","boleto",1213
2022-05-23,"Mayo",2022,"Ecoatenea","prepago",126
2022-05-23,"Mayo",2022,"Ecoatenea","gratuidad",316
2022-05-24,"Mayo",2022,"Ecoatenea","boleto",1044
2022-05-24,"Mayo",2022,"Ecoatenea","prepago",112
2022-05-24,"Mayo",2022,"Ecoatenea","gratuidad",271
2022-05-25,"Mayo",2022,"Ecoatenea","boleto",612
2022-05-25,"Mayo",2022,"Ecoatenea","prepago",93
2022-05-25,"Mayo",2022,"Ecoatenea","gratuidad",161
2022-05-26,"Mayo",2022,"Ecoatenea","boleto",666
2022-05-26,"Mayo",2022,"Ecoatenea","prepago",83
2022-05-26,"Mayo",2022,"Ecoatenea","gratuidad",173
2022-05-27,"Mayo",2022,"Ecoatenea","boleto",316
2022-05-27,"Mayo",2022,"Ecoatenea","prepago",55
2022-05-27,"Mayo",2022,"Ecoatenea","gratuidad",82
2022-05-28,"Mayo",2022,"Ecoatenea","boleto",568
2022-05-28,"Mayo",2022,"Ecoatenea","prepago",64
2022-05-28,"Mayo",2022,"Ecoatenea","gratuidad",147
2022-05-29,"Mayo",2022,"Ecoatenea","boleto",386
2022-05-29,"Mayo",2022,"Ecoatenea","prepago",49
2022-05-29,"Mayo",2022,"Ecoatenea","gratuidad",100
2022-05-30,"Mayo",2022,"Ecoatenea","boleto",873
2022-05-30,"Mayo",2022,"Ecoatenea","prepago",75
2022-05-30,"Mayo",2022,"Ecoatenea","gratuidad",227
2022-05-31,"Mayo",2022,"Ecoatenea","boleto",782
2022-05-31,"Mayo",2022,"Ecoatenea","prepago",109
2022-05-31,"Mayo",2022,"Ecoatenea","gratuidad",205
2022-05-01,"Mayo",2022,"Ecobús","boleto",13047
2022-05-01,"Mayo",2022,"Ecobús","prepago",627
2022-05-01,"Mayo",2022,"Ecobús","gratuidad",3396
2022-05-02,"Mayo",2022,"Ecobús","boleto",27723
2022-05-02,"Mayo",2022,"Ecobús","prepago",2015
2022-05-02,"Mayo",2022,"Ecobús","gratuidad",7222
2022-05-03,"Mayo",2022,"Ecobús","boleto",29449
2022-05-03,"Mayo",2022,"Ecobús","prepago",2291
2022-05-03,"Mayo",2022,"Ecobús","gratuidad",7678
2022-05-04,"Mayo",2022,"Ecobús","boleto",27730
2022-05-04,"Mayo",2022,"Ecobús","prepago",2012
2022-05-04,"Mayo",2022,"Ecobús","gratuidad",7222
2022-05-05,"Mayo",2022,"Ecobús","boleto",23933
2022-05-05,"Mayo",2022,"Ecobús","prepago",2097
2022-05-05,"Mayo",2022,"Ecobús","gratuidad",6234
2022-05-06,"Mayo",2022,"Ecobús","boleto",28412
2022-05-06,"Mayo",2022,"Ecobús","prepago",2316
2022-05-06,"Mayo",2022,"Ecobús","gratuidad",7404
2022-05-07,"Mayo",2022,"Ecobús","boleto",19941
2022-05-07,"Mayo",2022,"Ecobús","prepago",599
2022-05-07,"Mayo",2022,"Ecobús","gratuidad",5183
2022-05-08,"Mayo",2022,"Ecobús","boleto",15326
2022-05-08,"Mayo",2022,"Ecobús","prepago",846
2022-05-08,"Mayo",2022,"Ecobús","gratuidad",3993
2022-05-09,"Mayo",2022,"Ecobús","boleto",26206
2022-05-09,"Mayo",2022,"Ecobús","prepago",2208
2022-05-09,"Mayo",2022,"Ecobús","gratuidad",6825
2022-05-10,"Mayo",2022,"Ecobús","boleto",20394
2022-05-10,"Mayo",2022,"Ecobús","prepago",1703
2022-05-10,"Mayo",2022,"Ecobús","gratuidad",5318
2022-05-11,"Mayo",2022,"Ecobús","boleto",30369
2022-05-11,"Mayo",2022,"Ecobús","prepago",2202
2022-05-11,"Mayo",2022,"Ecobús","gratuidad",7913
2022-05-12,"Mayo",2022,"Ecobús","boleto",27811
2022-05-12,"Mayo",2022,"Ecobús","prepago",2591
2022-05-12,"Mayo",2022,"Ecobús","gratuidad",7253
2022-05-13,"Mayo",2022,"Ecobús","boleto",25979
2022-05-13,"Mayo",2022,"Ecobús","prepago",2084
2022-05-13,"Mayo",2022,"Ecobús","gratuidad",6770
2022-05-14,"Mayo",2022,"Ecobús","boleto",19797
2022-05-14,"Mayo",2022,"Ecobús","prepago",1130
2022-05-14,"Mayo",2022,"Ecobús","gratuidad",5151
2022-05-15,"Mayo",2022,"Ecobús","boleto",13469
2022-05-15,"Mayo",2022,"Ecobús","prepago",837
2022-05-15,"Mayo",2022,"Ecobús","gratuidad",3500
2022-05-16,"Mayo",2022,"Ecobús","boleto",27966
2022-05-16,"Mayo",2022,"Ecobús","prepago",2211
2022-05-16,"Mayo",2022,"Ecobús","gratuidad",7288
2022-05-17,"Mayo",2022,"Ecobús","boleto",26992
2022-05-17,"Mayo",2022,"Ecobús","prepago",2336
2022-05-17,"Mayo",2022,"Ecobús","gratuidad",7049
2022-05-18,"Mayo",2022,"Ecobús","boleto",27392
2022-05-18,"Mayo",2022,"Ecobús","prepago",2357
2022-05-18,"Mayo",2022,"Ecobús","gratuidad",7141
2022-05-19,"Mayo",2022,"Ecobús","boleto",27964
2022-05-19,"Mayo",2022,"Ecobús","prepago",2113
2022-05-19,"Mayo",2022,"Ecobús","gratuidad",7286
2022-05-20,"Mayo",2022,"Ecobús","boleto",29477
2022-05-20,"Mayo",2022,"Ecobús","prepago",2367
2022-05-20,"Mayo",2022,"Ecobús","gratuidad",7695
2022-05-21,"Mayo",2022,"Ecobús","boleto",21569
2022-05-21,"Mayo",2022,"Ecobús","prepago",1622
2022-05-21,"Mayo",2022,"Ecobús","gratuidad",5625
2022-05-22,"Mayo",2022,"Ecobús","boleto",15170
2022-05-22,"Mayo",2022,"Ecobús","prepago",893
2022-05-22,"Mayo",2022,"Ecobús","gratuidad",3944
2022-05-23,"Mayo",2022,"Ecobús","boleto",28741
2022-05-23,"Mayo",2022,"Ecobús","prepago",2219
2022-05-23,"Mayo",2022,"Ecobús","gratuidad",7484
2022-05-24,"Mayo",2022,"Ecobús","boleto",29021
2022-05-24,"Mayo",2022,"Ecobús","prepago",2459
2022-05-24,"Mayo",2022,"Ecobús","gratuidad",7566
2022-05-25,"Mayo",2022,"Ecobús","boleto",29248
2022-05-25,"Mayo",2022,"Ecobús","prepago",2556
2022-05-25,"Mayo",2022,"Ecobús","gratuidad",7620
2022-05-26,"Mayo",2022,"Ecobús","boleto",29339
2022-05-26,"Mayo",2022,"Ecobús","prepago",2593
2022-05-26,"Mayo",2022,"Ecobús","gratuidad",7646
2022-05-27,"Mayo",2022,"Ecobús","boleto",31310
2022-05-27,"Mayo",2022,"Ecobús","prepago",2504
2022-05-27,"Mayo",2022,"Ecobús","gratuidad",8165
2022-05-28,"Mayo",2022,"Ecobús","boleto",21858
2022-05-28,"Mayo",2022,"Ecobús","prepago",1457
2022-05-28,"Mayo",2022,"Ecobús","gratuidad",5691
2022-05-29,"Mayo",2022,"Ecobús","boleto",14267
2022-05-29,"Mayo",2022,"Ecobús","prepago",969
2022-05-29,"Mayo",2022,"Ecobús","gratuidad",3715
2022-05-30,"Mayo",2022,"Ecobús","boleto",29389
2022-05-30,"Mayo",2022,"Ecobús","prepago",2354
2022-05-30,"Mayo",2022,"Ecobús","gratuidad",7668
2022-05-31,"Mayo",2022,"Ecobús","boleto",30801
2022-05-31,"Mayo",2022,"Ecobús","prepago",2468
2022-05-31,"Mayo",2022,"Ecobús","gratuidad",8044
2022-05-01,"Mayo",2022,"Expdirecto","boleto",NA
2022-05-01,"Mayo",2022,"Expdirecto","prepago",NA
2022-05-01,"Mayo",2022,"Expdirecto","gratuidad",0
2022-05-02,"Mayo",2022,"Expdirecto","boleto",2750
2022-05-02,"Mayo",2022,"Expdirecto","prepago",350
2022-05-02,"Mayo",2022,"Expdirecto","gratuidad",715
2022-05-03,"Mayo",2022,"Expdirecto","boleto",3058
2022-05-03,"Mayo",2022,"Expdirecto","prepago",409
2022-05-03,"Mayo",2022,"Expdirecto","gratuidad",796
2022-05-04,"Mayo",2022,"Expdirecto","boleto",3187
2022-05-04,"Mayo",2022,"Expdirecto","prepago",343
2022-05-04,"Mayo",2022,"Expdirecto","gratuidad",828
2022-05-05,"Mayo",2022,"Expdirecto","boleto",2802
2022-05-05,"Mayo",2022,"Expdirecto","prepago",374
2022-05-05,"Mayo",2022,"Expdirecto","gratuidad",729
2022-05-06,"Mayo",2022,"Expdirecto","boleto",2845
2022-05-06,"Mayo",2022,"Expdirecto","prepago",332
2022-05-06,"Mayo",2022,"Expdirecto","gratuidad",741
2022-05-07,"Mayo",2022,"Expdirecto","boleto",537
2022-05-07,"Mayo",2022,"Expdirecto","prepago",14
2022-05-07,"Mayo",2022,"Expdirecto","gratuidad",140
2022-05-08,"Mayo",2022,"Expdirecto","boleto",NA
2022-05-08,"Mayo",2022,"Expdirecto","prepago",NA
2022-05-08,"Mayo",2022,"Expdirecto","gratuidad",0
2022-05-09,"Mayo",2022,"Expdirecto","boleto",2798
2022-05-09,"Mayo",2022,"Expdirecto","prepago",319
2022-05-09,"Mayo",2022,"Expdirecto","gratuidad",733
2022-05-10,"Mayo",2022,"Expdirecto","boleto",1968
2022-05-10,"Mayo",2022,"Expdirecto","prepago",237
2022-05-10,"Mayo",2022,"Expdirecto","gratuidad",512
2022-05-11,"Mayo",2022,"Expdirecto","boleto",3040
2022-05-11,"Mayo",2022,"Expdirecto","prepago",343
2022-05-11,"Mayo",2022,"Expdirecto","gratuidad",792
2022-05-12,"Mayo",2022,"Expdirecto","boleto",3230
2022-05-12,"Mayo",2022,"Expdirecto","prepago",316
2022-05-12,"Mayo",2022,"Expdirecto","gratuidad",841
2022-05-13,"Mayo",2022,"Expdirecto","boleto",2844
2022-05-13,"Mayo",2022,"Expdirecto","prepago",236
2022-05-13,"Mayo",2022,"Expdirecto","gratuidad",740
2022-05-14,"Mayo",2022,"Expdirecto","boleto",636
2022-05-14,"Mayo",2022,"Expdirecto","prepago",20
2022-05-14,"Mayo",2022,"Expdirecto","gratuidad",165
2022-05-15,"Mayo",2022,"Expdirecto","boleto",NA
2022-05-15,"Mayo",2022,"Expdirecto","prepago",NA
